Long;0.5000000;1.0000000;0.2926656;BAD; 0.2926656;-0.6535079; 90;  0.5717025; 420695400 03_50_00 PC.gif
Long;0.5000000;1.0000000;0.6409382;OK; 0.6409382;-0.6380330; 95;  0.3581906; 420704400 06_20_00 PC.gif
Long;0.5000000;1.0000000;0.6384070;OK; 0.6384070;-0.0678112; 145;  0.9258794; 420714900 09_15_00 PC.gif
Long;0.5000000;1.0000000;0.2900939;BAD; 0.2900939;-0.5430439; 115;  0.5212702; 420722400 11_20_00 PC.gif
Long;0.5000000;1.0000000;0.8532686;OK; 0.8532686;-0.1117057; 115;  0.3241282; 420739200 04_00_00 PC.gif
Long;0.5000000;1.0000000;0.6802099;OK; 0.6802099;-0.0538165; 375;  0.8541096; 420764700 11_05_00 PC.gif
Long;0.5000000;1.0000000;1.0226882;OK; 1.0226882;-0.6885165; 125;  0.8968888; 420772200 01_10_00 PC.gif
Long;0.5000000;1.0000000;0.7653901;OK; 0.7653901;-0.3280878; 210;  0.7773427; 420789900 06_05_00 PC.gif
Long;0.5000000;1.0000000;0.8831858;OK; 0.8831858;-0.0867080; 120;  0.5170419; 420808800 11_20_00 PC.gif
Long;0.5000000;1.0000000;0.5630555;OK; 0.5630555;-0.1006271; 195;  0.8961742; 420820800 02_40_00 PC.gif
Long;0.5000000;1.0000000;0.5921308;OK; 0.5921308;-0.1732028; 130;  0.8271898; 420828900 04_55_00 PC.gif
Long;0.5000000;1.0000000;1.7602563;OK; 1.7602563;-0.1621387; 180;  0.6918275; 420843300 08_55_00 PC.gif
Long;0.5000000;1.0000000;0.6689609;OK; 0.6689609;-0.0470343; 185;  0.7635581; 420862500 02_15_00 PC.gif
Long;0.5000000;1.0000000;1.6180702;OK; 1.6180702;-0.1668423; 130;  0.4821578; 420870300 04_25_00 PC.gif
Long;0.5000000;1.0000000;0.3630217;BAD; 0.3630217;-0.1108719; 165;  0.4667945; 420881400 07_30_00 PC.gif
Long;0.5000000;1.0000000;0.7012682;OK; 0.7012682;-1.4828161; 170;  0.6008427; 420894600 11_10_00 PC.gif
Long;0.5000000;1.0000000;0.5905914;OK; 0.5905914;-0.7772383; 130;  0.7221643; 420902400 01_20_00 PC.gif
Long;0.5000000;1.0000000;0.7401871;OK; 0.7401871;-0.6411187; 245;  0.7879098; 420919800 06_10_00 PC.gif
Long;0.5000000;1.0000000;1.1774640;OK; 1.1774640;-1.2871912; 90;  0.3470380; 420935400 10_30_00 PC.gif
Long;0.5000000;1.0000000;1.4216157;OK; 1.4216157;-0.6852684; 125;  0.9167226; 420946500 01_35_00 PC.gif
Long;0.5000000;1.0000000;0.6624648;OK; 0.6624648;-0.2494155; 80;  0.7746644; 420954600 03_50_00 PC.gif
Long;0.5000000;1.0000000;1.4096197;OK; 1.4096197;-0.1091598; 115;  0.6062527; 420961500 05_45_00 PC.gif
Long;0.5000000;1.0000000;1.1654621;OK; 1.1654621;-0.3811228; 145;  0.2724042; 420975600 09_40_00 PC.gif
Long;0.5000000;1.0000000;0.9595659;OK; 0.9595659;-1.1121328; 210;  0.4075770; 420989400 01_30_00 PC.gif
Long;0.5000000;1.0000000;0.5489752;OK; 0.5489752;-0.7554804; 220;  0.3792269; 421012200 07_50_00 PC.gif
Long;0.5000000;1.0000000;0.7322975;OK; 0.7322975;-0.0683053; 170;  0.8683428; 421085700 04_15_00 PC.gif
Long;0.5000000;1.0000000;1.2917276;OK; 1.2917276;-0.2984263; 210;  0.9457648; 421098300 07_45_00 PC.gif
Long;0.5000000;1.0000000;0.7156555;OK; 0.7156555;-0.3920812; 105;  0.3912265; 421116000 12_40_00 PC.gif
Long;0.5000000;1.0000000;0.7138410;OK; 0.7138410;-0.2971036; 145;  0.3396841; 421131900 05_05_00 PC.gif
Long;0.5000000;1.0000000;2.6575752;OK; 2.6575752;-0.1344610; 85;  0.6183260; 421138200 06_50_00 PC.gif
Long;0.5000000;1.0000000;0.5782197;OK; 0.5782197;-0.3409848; 250;  0.2862821; 421155900 11_45_00 PC.gif
Long;0.5000000;1.0000000;1.3387171;OK; 1.3387171;-0.7452021; 115;  0.5410387; 421172100 04_15_00 PC.gif
Long;0.5000000;1.0000000;1.0025143;OK; 1.0025143;-0.0167190; 75;  0.9649668; 421178700 06_05_00 PC.gif
Long;0.5000000;1.0000000;0.5287170;OK; 0.5287170;-0.7368508; 100;  0.5715180; 421203900 01_05_00 PC.gif
Long;0.5000000;1.0000000;0.9903638;OK; 0.9903638;-0.0830361; 115;  0.9589025; 421212900 03_35_00 PC.gif
Long;0.5000000;1.0000000;1.3176175;OK; 1.3176175;-0.0321291; 95;  0.4822437; 421220700 05_45_00 PC.gif
Long;0.5000000;1.0000000;0.7465149;OK; 0.7465149;-0.2590696; 95;  0.4936217; 421230900 08_35_00 PC.gif
