Long;0.5000000;1.0000000;1.1650482;OK; 1.1650482;-0.1421288; 825;  0.6283383; 426078900 11_15_00 PC.gif
Long;0.5000000;1.0000000;0.7185000;OK; 0.7185000;-0.1169589; 300;  0.3502516; 426107700 07_15_00 PC.gif
Long;0.5000000;1.0000000;0.6912502;OK; 0.6912502;-0.3021751; 265;  0.2380035; 426127500 12_45_00 PC.gif
Long;0.5000000;1.0000000;0.9577049;OK; 0.9577049;-0.0975034; 185;  0.2877009; 426146400 06_00_00 PC.gif
Long;0.5000000;1.0000000;0.5594070;OK; 0.5594070;-0.1359044; 240;  0.6303703; 426162000 10_20_00 PC.gif
Long;0.5000000;1.0000000;1.0657339;OK; 1.0657339;-0.0946580; 240;  0.2748162; 426177600 02_40_00 PC.gif
Long;0.5000000;1.0000000;0.6233996;OK; 0.6233996;-0.4767936; 200;  0.5436477; 426191100 06_25_00 PC.gif
Long;0.5000000;1.0000000;1.6849572;OK; 1.6849572;-0.1279000; 505;  0.6424488; 426221400 02_50_00 PC.gif
Long;0.5000000;1.0000000;1.2625617;OK; 1.2625617;-0.0984253; 85;  0.3964404; 426226500 04_15_00 PC.gif
Long;0.5000000;1.0000000;0.6720300;OK; 0.6720300;-0.0712567; 480;  0.4975055; 426258000 01_00_00 PC.gif
Long;0.5000000;1.0000000;0.4647604;BAD; 0.4647604;-0.1549295; 260;  0.4210751; 426275700 05_55_00 PC.gif
Long;0.5000000;1.0000000;0.4640900;BAD; 0.4640900;-3.0761528; 2155;  0.9242041; 426407700 06_35_00 PC.gif
Long;0.5000000;1.0000000;1.0641374;OK; 1.0641374;-0.0938507; 1095;  0.7434377; 426473400 12_50_00 PC.gif
Long;0.5000000;1.0000000;1.1063647;OK; 1.1063647;-0.1351784; 335;  0.3316617; 426500100 08_15_00 PC.gif
Long;0.5000000;1.0000000;1.0254799;OK; 1.0254799;-0.1329315; 2515;  0.2278662; 426651300 02_15_00 PC.gif
Long;0.5000000;1.0000000;0.6019994;OK; 0.6019994;-0.2569131; 250;  0.3102370; 426667200 06_40_00 PC.gif
Long;0.5000000;1.0000000;0.9978516;OK; 0.9978516;-0.1068977; 285;  0.6425865; 426684300 11_25_00 PC.gif
Long;0.5000000;1.0000000;0.5535409;OK; 0.5535409;-0.0961142; 345;  0.2048193; 426705000 05_10_00 PC.gif
Long;0.5000000;1.0000000;1.3194716;OK; 1.3194716;-0.2364574; 150;  0.3346796; 426720600 09_30_00 PC.gif
Long;0.5000000;1.0000000;0.6634471;OK; 0.6634471;-0.1805456; 390;  0.8713428; 426744300 04_05_00 PC.gif
Long;0.5000000;1.0000000;0.6411687;OK; 0.6411687;-0.1414312; 95;  0.6171756; 426750000 05_40_00 PC.gif
Long;0.5000000;1.0000000;0.9805378;OK; 0.9805378;-0.1945364; 450;  0.5261944; 426777000 01_10_00 PC.gif
Long;0.5000000;1.0000000;0.4630501;BAD; 0.4630501;-0.0335965; 1110;  0.8717054; 426846000 08_20_00 PC.gif
Long;0.5000000;1.0000000;0.1897714;BAD; 0.1897714;-0.4439100; 230;  0.7690089; 426861600 12_40_00 PC.gif
Long;0.5000000;1.0000000;2.1319905;OK; 2.1319905;-0.4923293; 340;  0.4817342; 426882000 06_20_00 PC.gif
