LONG;0.5000000;1.0000000;1.5631254;OK; 1.5631254;-0.1958195; 385;  0.7037375; 425980800 08_00_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;1.0002373;OK; 1.0002373;-1.1140780; 115;  0.9998189; 425987700 09_55_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;1.0695407;OK; 1.0695407;-0.3333954; 455;  0.9143145; 426015000 05_30_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;1.0556621;OK; 1.0556621;0.0829213; 75;  0.7472005; 426019500 06_45_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;1.7772125;OK; 1.7772125;-0.0372936; 120;  0.3056146; 426027000 08_50_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;-1.4722366;BAD; -0.1056720;-1.4722366; 315;  0.3240811; 426047400 02_30_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;2.5310406;OK; 2.5310406;-0.0374504; 80;  0.2785538; 426052200 03_50_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;-1.5294635;BAD; -0.3346556;-1.5294635; 170;  0.2265423; 426062400 06_40_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;1.4244885;OK; 1.4244885;-0.3494680; 145;  0.4475497; 426071100 09_05_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;0.9952747;OK; 0.9952747;-0.1258139; 225;  0.3940480; 426085200 01_00_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;-1.2706096;BAD; -0.1763187;-1.2706096; 120;  0.4949549; 426092700 03_05_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;-0.4367127;BAD; 0.4749209;-0.4367127; 100;  0.3195320; 426098700 04_45_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;0.9919817;OK; 0.9919817;-0.3189847; 30;  0.8990785; 426102600 05_50_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;0.5505242;OK; 0.5505242;-0.2366068; 1285;  0.2449206; 426182400 04_00_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;-0.6941601;BAD; 0.4036303;-0.6941601; 105;  0.6330344; 426188700 05_45_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;-1.6238868;BAD; -0.0212834;-1.6238868; 85;  0.5833119; 426193800 07_10_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;-0.6444189;BAD; 0.2024581;-0.6444189; 190;  0.2751853; 426205200 10_20_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;0.6294707;OK; 0.6294707;-0.2396547; 35;  0.8591201; 426207300 10_55_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;0.5445575;OK; 0.5445575;-0.0882489; 100;  0.7802211; 426213300 12_35_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;1.9888809;OK; 1.9888809;0.1222958; 135;  0.6424488; 426221400 02_50_00 PC.gif; True; 0.20
LONG;0.5000000;1.0000000;1.6048256;OK; 1.6048256;-0.0106363; 30;  0.7127365; 426224400 03_40_00 PC.gif; True; 0.20
