LONG;0.5000000;1.0000000;1.0000000;OK; 2.0104926;0.2765558; 275;  0.5767102; 413364600 07_30_00 PC.gif; False; 0.00; 30; 1.05;0.86;0.75;0.57;0.55;0.63;0.51;0.34;0.39;0.54;0.69;0.66;0.65;0.88;1.22;1.02;1.06;0.90;0.96;0.97;1.17;1.09;0.91;0.97;1.06;1.79;1.80
LONG;0.5000000;1.0000000;1.0000000;OK; 1.6461687;-0.4788481; 20; - 0.4790491; 413366400 08_00_00 PC.gif; False; 0.00; 26; -0.25;-0.41;-0.37;-0.22;-0.07;-0.09;-0.10;0.13;0.47;0.27;0.31;0.15;0.21;0.22;0.42;0.34;0.16;0.21;0.31;1.05;1.06;1.52;1.38;1.35;1.25;1.13;0.84
LONG;0.5000000;1.0000000;1.0000000;OK; 1.8562649;-0.2039705; 10;  0.5121324; 413367000 08_10_00 PC.gif; False; 0.00; 24; -0.16;-0.01;0.14;0.11;0.10;0.33;0.67;0.47;0.51;0.36;0.41;0.42;0.62;0.54;0.36;0.42;0.52;1.25;1.26;1.73;1.58;1.55;1.45;1.34;1.04;1.14;1.23
LONG;0.5000000;1.0000000;1.0000000;OK; 1.9003643;0.0224091; 10; - 0.4761867; 413367600 08_20_00 PC.gif; False; 0.00; 22; 0.18;0.16;0.15;0.38;0.72;0.51;0.56;0.40;0.46;0.47;0.67;0.59;0.41;0.46;0.56;1.29;1.30;1.77;1.62;1.59;1.49;1.38;1.08;1.18;1.28;1.37;1.21
LONG;0.5000000;1.0000000;1.0000000;OK; 1.7678845;-0.2830975; 10;  0.2018221; 413370300 09_05_00 PC.gif; False; 0.00; 30; -0.05;0.15;0.07;-0.11;-0.05;0.04;0.78;0.79;1.26;1.11;1.08;0.98;0.87;0.57;0.67;0.77;0.86;0.70;0.62;0.74;0.52;0.47;0.86;1.41;1.58;1.67;1.41
LONG;0.5000000;1.0000000;1.0000000;OK; 1.8156626;-0.1013930; 20;  0.8457823; 413371500 09_25_00 PC.gif; False; 0.00; 26; -0.00;0.09;0.83;0.84;1.31;1.16;1.13;1.03;0.92;0.62;0.72;0.81;0.91;0.75;0.67;0.78;0.57;0.51;0.91;1.46;1.63;1.71;1.45;1.55;1.37;1.23;1.30
LONG;0.5000000;1.0000000;1.0000000;OK; 1.6942492;-0.0335892; 10; - 0.5874331; 413372100 09_35_00 PC.gif; False; 0.00; 24; 0.71;0.72;1.19;1.04;1.01;0.91;0.80;0.50;0.60;0.69;0.79;0.63;0.55;0.66;0.45;0.40;0.79;1.34;1.51;1.60;1.34;1.43;1.25;1.11;1.18;1.13;1.04
LONG;0.5000000;1.0000000;1.0000000;OK; 1.2443280;-0.0340151; 410; - 0.5921075; 413397600 04_40_00 PC.gif; False; 0.00; 25; 0.07;0.25;0.40;0.36;0.35;0.47;0.41;0.34;0.34;0.57;0.54;0.45;0.48;0.50;0.53;0.68;0.70;0.73;0.76;0.69;0.89;1.05;0.77;0.85;0.78;0.77;0.77
LONG;0.5000000;1.0000000;1.0000000;OK; 2.8654348;0.0910912; 185;  0.8681753; 413408700 07_45_00 PC.gif; False; 0.00; 29; 0.55;0.36;0.36;0.20;0.33;0.20;0.41;0.68;0.63;0.66;0.57;0.59;0.44;0.48;0.49;0.63;1.15;1.52;2.05;1.93;1.88;1.70;1.80;1.84;2.08;2.52;2.42
