Long;0.5000000;1.0000000;1.0467128;OK; 1.0467128;-0.2561937; 45;  0.5194805; 413008800 04_40_00 PC.gif
Long;0.5000000;1.0000000;0.8376488;OK; 0.8376488;-0.7024490; 175;  0.3295760; 413019300 07_35_00 PC.gif
Long;0.5000000;1.0000000;0.8275480;OK; 0.8275480;-0.5340050; 30;  0.5237832; 413022000 08_20_00 PC.gif
Long;0.5000000;1.0000000;0.7768139;OK; 0.7768139;-0.4581203; 415;  0.2162749; 413049900 04_05_00 PC.gif
Long;0.5000000;1.0000000;0.7635218;OK; 0.7635218;-0.3373123; 30;  0.5507400; 413051700 04_35_00 PC.gif
Long;0.5000000;1.0000000;0.7373025;OK; 0.7373025;-0.2375746; 565;  0.3876027; 413087100 02_25_00 PC.gif
Long;0.5000000;1.0000000;0.9174611;OK; 0.9174611;-0.0591595; 30;  0.4461382; 413088900 02_55_00 PC.gif
Long;0.5000000;1.0000000;0.9458356;OK; 0.9458356;-0.2596819; 40;  0.3364367; 413096400 05_00_00 PC.gif
Long;0.5000000;1.0000000;4.3758856;OK; 4.3758856;-0.2713859; 40;  0.3834017; 413100600 06_10_00 PC.gif
Long;0.5000000;1.0000000;0.5205722;OK; 0.5205722;-1.6453876; 130;  0.5160152; 413108700 08_25_00 PC.gif
Long;0.5000000;1.0000000;0.3060193;BAD; 0.3060193;-1.0575694; 40;  0.3326708; 413111400 09_10_00 PC.gif
Long;0.5000000;1.0000000;1.2078525;OK; 1.2078525;-0.2187182; 50;  0.4370167; 413116200 10_30_00 PC.gif
Long;0.5000000;1.0000000;1.7926582;OK; 1.7926582;-0.5761619; 70;  0.3444056; 413121300 11_55_00 PC.gif
Long;0.5000000;1.0000000;1.6197188;OK; 1.6197188;-0.1669813; 30;  0.4485043; 413125800 01_10_00 PC.gif
Long;0.5000000;1.0000000;0.2633815;BAD; 0.2633815;-0.3447684; 65;  0.2471218; 413131200 02_40_00 PC.gif
Long;0.5000000;1.0000000;1.5884968;OK; 1.5884968;-0.0521635; 40;  0.8586375; 413133600 03_20_00 PC.gif
Long;0.5000000;1.0000000;0.7159104;OK; 0.7159104;-0.2312764; 60;  0.7397451; 413144700 06_25_00 PC.gif
Long;0.5000000;1.0000000;0.8729596;OK; 0.8729596;-0.0100321; 30;  0.7315738; 413146500 06_55_00 PC.gif
Long;0.5000000;1.0000000;0.4993765;BAD; 0.4993765;-0.5902898; 90;  0.5862568; 413152200 08_30_00 PC.gif
Long;0.5000000;1.0000000;2.5730717;OK; 2.5730717;-0.2128236; 30;  0.2393741; 413156100 09_35_00 PC.gif
Long;0.5000000;1.0000000;0.8227639;OK; 0.8227639;-0.1798934; 130;  0.4189598; 413165100 12_05_00 PC.gif
Long;0.5000000;1.0000000;0.9653028;OK; 0.9653028;-0.1651331; 105;  0.7186627; 413175900 03_05_00 PC.gif
Long;0.5000000;1.0000000;0.9239241;OK; 0.9239241;-0.2666081; 275;  0.5467186; 413195100 08_25_00 PC.gif
Long;0.5000000;1.0000000;0.9964556;OK; 0.9964556;-0.7492743; 35;  0.9075977; 413199600 09_40_00 PC.gif
Long;0.5000000;1.0000000;0.8504124;OK; 0.8504124;-0.5063572; 50;  0.5842894; 413203800 10_50_00 PC.gif
