LONG;0.5000000;1.0000000;-0.6244689;BAD; 0.4936752;-0.6244689; 355; - 0.8951737; 426126600 12_30_00 PC.gif; True; 0.20; 23; -0.28;-0.18;-0.20;-0.08;-0.18;-0.33;-0.38;-0.38;-0.00;0.11;0.26;0.28;0.16;0.06;-0.05;0.11;0.19;0.22;0.16;0.24;0.41
LONG;0.5000000;1.0000000;-0.3070924;BAD; 0.9741254;-0.3070924; 780;  0.0424379; 426173400 01_30_00 PC.gif; True; 0.20; 20; -0.21;-0.23;-0.20;-0.10;-0.16;-0.28;-0.09;-0.20;-0.22;-0.16;-0.09;-0.07;-0.13;0.06;0.06;-0.02;0.26;0.90;0.57;0.49;0.45
LONG;0.5000000;1.0000000;-0.1921933;BAD; 0.5952881;-0.1921933; 150;  0.2449206; 426182400 04_00_00 PC.gif; True; 0.20; 22; 0.17;0.21;0.03;-0.10;0.00;-0.01;-0.00;-0.04;0.00;0.09;0.12;0.13;0.16;0.35;0.31;0.25;0.22;0.25;0.40;0.51;0.40
LONG;0.5000000;1.0000000;-0.5488201;BAD; 0.5505769;-0.5488201; 105;  0.6330344; 426188700 05_45_00 PC.gif; True; 0.20; 19; 0.11;0.02;-0.07;-0.18;-0.07;0.01;-0.04;0.02;0.09;0.19;0.13;0.19;0.20;0.13;0.27;0.42;0.24;-0.52;-0.24;-0.38;-0.35
LONG;0.5000000;1.0000000;-1.6238868;BAD; -0.0212834;-1.6238868; 85;  0.5833119; 426193800 07_10_00 PC.gif; True; 0.20; 3; -0.78;-0.50;-0.65;-0.61;-0.61;-0.60;-1.38;-1.48;-1.32;-1.20;-1.07;-0.92;-0.68;-0.88;-1.17;-1.23;-1.25;-1.08;-1.03;-0.80;-0.55
LONG;0.5000000;1.0000000;-0.6444189;BAD; 0.2024581;-0.6444189; 190;  0.2751853; 426205200 10_20_00 PC.gif; True; 0.20; 23; -0.44;-0.44;-0.46;-0.48;-0.28;-0.18;-0.26;-0.15;-0.16;-0.27;-0.38;-0.30;-0.30;-0.12;-0.06;-0.14;-0.03;0.02;0.01;0.07;0.16
LONG;0.5000000;1.0000000;-0.0882489;BAD; 0.5445575;-0.0882489; 100;  0.7802211; 426213300 12_35_00 PC.gif; True; 0.20; 20; 0.12;0.17;0.02;0.29;0.14;0.03;0.01;-0.03;0.10;0.18;0.17;0.28;0.28;0.15;0.31;0.46;0.39;0.35;0.36;0.36;0.22
LONG;0.5000000;1.0000000;1.9888809;OK; 1.9888809;0.1222958; 135;  0.6424488; 426221400 02_50_00 PC.gif; True; 0.20; 23; 0.19;1.05;1.25;1.22;1.22;1.06;0.92;1.10;1.01;1.24;1.13;1.28;1.34;1.33;1.41;1.65;1.80;1.76;1.78;1.85;1.86
LONG;0.5000000;1.0000000;1.6048256;OK; 1.6048256;-0.0106363; 30;  0.7127365; 426224400 03_40_00 PC.gif; True; 0.20; 21; 0.03;0.18;0.25;0.23;0.31;0.55;0.71;0.66;0.69;0.76;0.77;0.69;0.75;0.83;0.87;0.86;0.87;1.05;1.23;1.31;1.08
LONG;0.5000000;1.0000000;-0.7960083;BAD; 0.1500277;-0.7960083; 305;  0.6979497; 426243300 08_55_00 PC.gif; True; 0.20; 4; 0.10;-0.01;0.11;-0.00;0.05;0.05;-0.06;-0.21;-0.13;-0.06;-0.10;-0.14;-0.16;-0.14;-0.38;-0.75;-0.46;-0.58;-0.66;-0.53;-0.35
LONG;0.5000000;1.0000000;-0.6202760;BAD; -0.0419006;-0.6202760; 40;  0.2407237; 426248100 10_15_00 PC.gif; True; 0.20; 16; -0.32;-0.44;-0.53;-0.39;-0.22;-0.34;-0.26;-0.27;-0.33;-0.28;-0.23;-0.30;-0.21;-0.09;-0.13;-0.16;-0.20;-0.23;-0.46;-0.34;-0.17
LONG;0.5000000;1.0000000;-0.1983060;BAD; 0.6549936;-0.1983060; 70;  0.5139577; 426257100 12_45_00 PC.gif; True; 0.20; 12; 0.03;0.13;0.07;0.09;0.24;0.16;0.02;0.05;0.28;0.55;0.50;0.61;0.39;0.38;0.32;0.13;0.10;0.03;-0.02;-0.08;-0.12
LONG;0.5000000;1.0000000;-0.2824837;BAD; 0.3364146;-0.2824837; 260;  0.0005716; 426272700 05_05_00 PC.gif; True; 0.20; 23; 0.03;0.08;-0.07;-0.10;-0.20;-0.23;-0.13;-0.07;0.04;0.04;0.01;-0.04;0.01;0.01;0.06;-0.12;-0.03;0.11;0.15;0.15;0.30
LONG;0.5000000;1.0000000;1.2615802;OK; 1.2615802;-0.0883171; 40;  0.7571237; 426276000 06_00_00 PC.gif; True; 0.20; 17; 0.03;0.09;0.09;0.13;-0.05;0.04;0.18;0.22;0.22;0.37;0.73;0.96;1.09;1.06;1.06;0.72;0.73;0.78;0.52;0.57;0.47
